4K LSB	4K MSB	4K CSB	LSB	MSB	CSB	PROG	4K READ FW	READ FW	WBUF FW 0	WBUF FW 1	CH XFER LAT	ERASE	CHANNEL BW	UNIX TIME	EXCEL TIME	OVERALL PERF	randread.4	randread.8	randread.16	randread.32	randread.64	randread.128	randread.256	randwrite.4	randwrite.8	randwrite.16	randwrite.32	randwrite.64	randwrite.128	randwrite.256
																ACTUAL	62.922332749999995	76.1328555	86.47144875	104.28622675	136.775918	197.36059049999997	284.24719350000004	11.562852500000002	12.400980250000002	14.104175	17.44162075	24.0179325	41.89336175	81.96446875000001
2.0	1.0	16.0	8.0	64.0	4.0	125951.88774499125	2024.0	9958.0	50893.0	52455.0	0.5061863038321083	1827715.0	1104341.0	273.0	5570.0	406.0	223.0	1037.0	0.09771062705842902	6.0	1696918697.86777	45209.637706802896	0.29638878431000437	72.339643	83.562774	94.588682	107.285334	131.31378	245.3373	265.163311	7.447861	8.637589	13.788318	24.930741	43.12933	74.149902	143.649034
2.0	8.0	8.0	1.0	8.0	2.0	15918.468796092544	578.0	13214.0	13193.0	18470.0	1.1857743070024584	1261083.0	1295832.0	4282.0	1228.0	2223.0	730.0	374.0	0.15954246467636232	4.0	1696918984.1789727	45209.64102058996	9.04315676813459	38.051905	37.888691	38.803012	43.092738	60.83405	104.928406	194.503553	44.584289	87.810366	170.351309	321.076463	642.3318	1286.030964	2570.753206
3.0	1.0	2.0	8.0	128.0	4.0	15251.022258650115	400.0	1000.0	5000.0	6531.0	0.7956158352769382	1821840.0	50000.0	2227.0	8769.0	3008.0	26.0	5000.0	0.18403160178128783	6.0	1696919827.4676864	45209.650780876	1.1663733976969315	34.947323	63.014929	100.954873	160.297779	279.16437	517.26177	844.858573	12.914323	18.126092	26.58359	42.147404	76.511261	151.211506	303.160413
1.0	8.0	16.0	4.0	32.0	2.0	6407.801811434642	865.0	1000.0	83244.0	80309.0	0.5443864681050469	882927.0	1839973.0	29.0	1672.0	8245.0	344.0	26.0	0.18087237963927275	6.0	1696920226.2777724	45209.65539673348	1.0411760556416463	97.003473	97.186383	105.175167	121.542008	157.92989	232.150979	363.507672	18.836353	24.0679	33.387211	52.543087	85.429904	154.199303	293.39328
3.0	1.0	8.0	8.0	128.0	4.0	4903.664524989074	2282.0	3052.0	51551.0	66447.0	0.6647588148751695	1434347.0	2195783.0	1683.0	4706.0	7310.0	708.0	1527.0	0.06325203195490153	6.0	1696920615.5168571	45209.65990181548	0.565206721791239	97.190236	129.932663	139.020842	152.647116	178.517417	232.117415	391.236842	15.189271	18.271727	22.447409	30.576793	46.788941	79.040639	144.752247
1.0	1.0	8.0	2.0	32.0	4.0	16686.85280879934	699.0	3164.0	5000.0	5498.0	0.5181572386147063	451341.0	4393753.0	1906.0	6398.0	5690.0	153.0	1540.0	0.0784765828482398	6.0	1696920941.3293738	45209.66367279368	0.7313623958764531	20.563077	34.059806	51.120052	80.339949	84.510999	94.028694	128.254819	12.888241	15.172112	18.558703	30.745394	62.134265	124.361425	241.641927
3.0	1.0	8.0	8.0	16.0	4.0	2048.000000000001	2310.0	5432.0	103797.0	145315.0	1.5	1094983.0	2170265.0	1916.0	9424.0	9799.0	1000.0	1809.0	0.08398483241862241	6.0	1696921233.103732	45209.66704981172	2.6445634744116826	271.410167	386.686778	395.014198	719.897764	1098.217212	1157.357154	1166.577023	18.297539	20.817043	24.348479	32.034392	46.678631	74.985494	131.55614
3.0	4.0	32.0	8.0	128.0	2.0	5914.697092102267	400.0	3335.0	5000.0	6716.0	0.26893301878504605	50000.0	5000000.0	2232.0	4236.0	9450.0	98.0	5000.0	0.01	6.0	1696921613.391324	45209.67145128847	0.43536863429931955	29.673044	30.041025	34.421078	60.22946	95.466443	156.420379	275.905354	17.077737	19.099983	22.917839	26.6814	37.994435	59.280668	100.764423
3.0	2.0	16.0	4.0	64.0	4.0	2815.104025578454	2393.0	11578.0	12276.0	12362.0	0.28360218155962647	2059244.0	1106516.0	975.0	2415.0	393.0	688.0	699.0	0.17476899650080985	6.0	1696921890.0403626	45209.67465324493	0.49380203983356125	24.368201	24.998936	33.116771	43.277997	53.091151	72.99932	119.511855	8.603944	9.615334	14.718855	24.966232	37.591471	67.086189	121.577777
3.0	1.0	16.0	4.0	64.0	4.0	65766.77903442731	684.0	1070.0	103718.0	100743.0	1.0523833351064953	932732.0	1035526.0	902.0	3738.0	4089.0	83.0	631.0	0.06757874765888375	6.0	1696922123.0172167	45209.6773497363	1.649995250183165	229.1267	236.041595	256.460352	281.919103	333.012673	575.247506	886.179752	13.242661	18.158757	26.811685	41.852241	72.780673	132.59084	255.446606
